sale_price,size,Address,Cities,Postal.Code,State
"$595,000 ","6bd4ba2,396 sqft",4320-22 Freret St, New Orleans,70115, LA
"$409,000 ","4bd3ba2,010 sqft",6900 Jefferson Hwy, Harahan,70123, LA
"$210,000 ","3bd2ba1,145 sqft",1009 Leboeuf St, New Orleans,70114, LA
"$404,999 ","4bd2ba2,149 sqft",4325 Jena St, New Orleans,70125, LA
"$599,000 ","2bd3ba1,900 sqft",3701 Loyola Ave, New Orleans,70115, LA
"$17,000 ",,4525 America St, New Orleans,70126, LA
"$355,000 ","6bd2ba2,932 sqft",5518 Spain St, New Orleans,70122, LA
"$8,000 ",,Lots 13 & 14 Beauregard Ave, New Orleans,70127, LA
"$349,900 ","4bd4ba2,615 sqft",6409 Saint Roch Ave, New Orleans,70122, LA
"$330,000 ","6bd4ba2,400 sqft",1522 Andry St, New Orleans,70117, LA
"$155,000 ","4bd2ba1,464 sqft",1841 Saint Ferdinand St, New Orleans,70117, LA
"$935,000 ","3bd3ba2,663 sqft",170 Walnut St, New Orleans,70118, LA
"$548,625 ","3bd2ba1,803 sqft",138 30th St, New Orleans,70124, LA
"$200,000 ","4bd2ba2,244 sqft",1451 N Villere St, New Orleans,70116, LA
"$325,000 ","3bd3ba1,371 sqft",1534 Leonidas St, New Orleans,70118, LA
"$285,000 ","9bd5ba3,098 sqft",2420-22 Martin Luther King Jr Blvd, New Orleans,70113, LA
"$875,000 ","4bd3ba2,397 sqft",2447 Royal St, New Orleans,70117, LA
"$239,000 ",,2226 Rousseau St, New Orleans,70130, LA
"$364,000 ",1bd1ba796 sqft,411 Bienville St, New Orleans,70130, LA
"$55,000 ",,8909 Olive St, New Orleans,70118, LA
"$275,000 ",1bd1ba453 sqft,810 Saint Peter St, New Orleans,70116, LA
"$240,000 ","4bd2ba1,975 sqft",6218 Brunswick Ct, New Orleans,70131, LA
"$349,000 ","3bd2ba1,615 sqft",4738 Plauche Cir, New Orleans,70126, LA
"$365,000 ",1bd1ba840 sqft,700 S Peters St, New Orleans,70130, LA
"$309,000 ","4bd3ba2,264 sqft",190 Cypress Grove Ct, New Orleans,70131, LA
"$80,000 ",2bd1ba880 sqft,2101 Saint Anthony St, New Orleans,70119, LA
"$290,000 ","2bd2ba1,127 sqft",1600 S Gayoso St, New Orleans,70125, LA
"$429,000 ","3bd2ba1,450 sqft",3026 S Saratoga St, New Orleans,70115, LA
"$287,500 ","4bd1ba1,950 sqft (on 0.25 acres)",605 Arnoult Rd, Jefferson,70121, LA
"$644,000 ","3bd3ba2,600 sqft",7015 Bellaire Dr, New Orleans,70124, LA
"$137,000 ",Studio1ba400 sqft,1205 Saint Charles Ave, New Orleans,70130, LA
"$349,900 ","4bd3ba2,950 sqft",23 Yellowstone Dr, New Orleans,70131, LA
"$375,900 ",2bd2ba782 sqft,1215 Louisiana Ave, New Orleans,70115, LA
"$895,000 ","5bd4ba3,257 sqft",339 Celeste Ave, New Orleans,70123, LA
"$400,000 ","2bd1ba1,235 sqft",731 Voisin St, New Orleans,70124, LA
"$120,000 ","1bd1ba1,169 sqft",2133 Saint Roch Ave, New Orleans,70117, LA
"$125,000 ","3bd2ba1,620 sqft",1724 Saint Anthony St, New Orleans,70116, LA
"$100,000 ",,1823 Frenchmen St, New Orleans,70116, LA
"$140,000 ",,1323 Frenchmen St, New Orleans,70116, LA
"$180,000 ","4bd2ba1,632 sqft",1409 Frenchmen St, New Orleans,70116, LA
"$289,000 ","3bd2ba1,405 sqft",638 Gelpi Ave, Jefferson,70121, LA
"$199,900 ","4bd2ba1,945 sqft",6301 Law St, New Orleans,70117, LA
"$125,000 ","4bd2ba1,808 sqft",1819 Frenchmen St, New Orleans,70116, LA
"$255,000 ","3bd2ba1,230 sqft",3201 Blair St, New Orleans,70131, LA
"$199,000 ","3bd2ba1,337 sqft",2618 N Rocheblave St, New Orleans,70117, LA
"$225,000 ","4bd2ba2,649 sqft (on 0.33 acres)",4620 Alba Rd, New Orleans,70129, LA
"$1,750,000 ","4bd4ba3,470 sqft",1636 Constantinople St, New Orleans,70115, LA
"$675,000 ","3bd3ba1,862 sqft",1132 Jena St, New Orleans,70115, LA
"$328,000 ","3bd2ba1,989 sqft",3736 Clermont Dr, New Orleans,70122, LA
"$115,000 ","3bd2ba1,779 sqft",2314 Saint Maurice Ave, New Orleans,70117, LA
"$249,900 ","3bd2ba1,722 sqft",7311 Restgate Rd, New Orleans,70127, LA
"$248,000 ","181,614 sqft (on 3.64 acres)",746 English Turn Ln, New Orleans,70131, LA
"$300,000 ","6bd4ba2,279 sqft",4748 Viola St, New Orleans,70126, LA
"$299,000 ","4bd2ba2,500 sqft",1457 N Prieur St, New Orleans,70116, LA
"$95,000 ",,6061 Cameron Blvd, New Orleans,70122, LA
"$250,000 ","3bd2ba1,829 sqft",2669 Lavender St, New Orleans,70122, LA
"$440,000 ","3bd3ba1,419 sqft",6915 Fleur De Lis Dr, New Orleans,70124, LA
"$375,000 ","6bd4ba2,160 sqft",5432 A&b, New Orleans,70117, LA
"$999,000 ","3bd4ba2,835 sqft",2607 Saint Charles Ave, New Orleans,70130, LA
"$495,000 ","4bd4ba2,946 sqft",4001 Camp St, New Orleans,70115, LA
"$1,295,000 ","7bd6ba5,405 sqft",6505 Oakland Dr, New Orleans,70118, LA
"$280,000 ","5bd2ba1,883 sqft (on 0.28 acres)",5616 Spain St, New Orleans,70122, LA
"$349,900 ","5bd4ba3,290 sqft",6880 Mayo Rd, New Orleans,70126, LA
"$375,000 ","6bd4ba2,160 sqft",5430 A&b, New Orleans,70117, LA
"$1,395,000 ","10bd7ba6,907 sqft",2615-2617 Chartres St, New Orleans,70117, LA
"$1,599,000 ","5bd4ba4,504 sqft",2029 S Carrollton Ave, New Orleans,70118, LA
"$239,999 ","4bd2ba1,518 sqft",2327 Lawrence St, New Orleans,70114, LA
"$230,000 ","3bd2ba1,047 sqft",2421 S Roman St, New Orleans,70125, LA
"$425,000 ","3bd2ba2,550 sqft",234 Dodge Ave, Jefferson,70121, LA
"$375,000 ","6bd4ba2,160 sqft",1836 Egania St, New Orleans,70117, LA
"$299,000 ","4bd3ba1,850 sqft",2206 Mandeville St, New Orleans,70117, LA
"$349,000 ","3bd2ba1,634 sqft",4939 Pauline Dr, New Orleans,70126, LA
"$895,000 ","4bd5ba2,926 sqft",6585 Wuerpel St, New Orleans,70124, LA
"$549,000 ","2bd2ba1,230 sqft",926 Bourbon St, New Orleans,70116, LA
"$450,000 ","5bd5ba3,064 sqft",4225 S Galvez St, New Orleans,70125, LA
"$82,500 ",,7731 Forshey St, New Orleans,70125, LA
"$399,000 ",2bd1ba700 sqft,1127 Dauphine St, New Orleans,70116, LA
"$549,000 ","3bd3ba2,732 sqft",Address Not Disclosed, New Orleans,70124, LA
"$190,000 ","6bd2ba1,884 sqft",2125 Saint Anthony St, New Orleans,70119, LA
"$899,000 ","5bd5ba2,894 sqft",1364-66 Magazine St, New Orleans,70130, LA
"$82,500 ",,3315 Lowerline St, New Orleans,70125, LA
"$100,000 ",,6320 Eastover Dr, New Orleans,70128, LA
"$40,000 ",,2121 Saint Anthony St, New Orleans,70119, LA
"$100,000 ",,6330 Eastover Dr, New Orleans,70128, LA
"$179,000 ","4bd4ba2,567 sqft",7900 Read Blvd, New Orleans,70127, LA
"$12,500 ",,3315 Clouet St, New Orleans,70126, LA
"$12,500 ",,3319 Clouet St, New Orleans,70126, LA
"$12,500 ",,3323 Clouet St, New Orleans,70126, LA
"$12,500 ",,3300 Metropolitan St, New Orleans,70126, LA
"$12,500 ",,3304 Metropolitan St, New Orleans,70126, LA
"$87,500 ",,3300 3335 Clouet Metropolitan St, New Orleans,70126, LA
"$299,000 ","3bd2ba1,100 sqft",8708 Spruce St, New Orleans,70118, LA
"$12,500 ",,3308 Metropolitan St, New Orleans,70126, LA
"$12,500 ",,3312 Metropolitan St, New Orleans,70126, LA
"$475,000 ","3bd2ba1,249 sqft",1033 Kentucky St, New Orleans,70117, LA
"$155,000 ","3bd2ba1,862 sqft",4810 Chrysler St, New Orleans,70127, LA
"$1,100,000 ","4bd5ba3,248 sqft",2036 Royal St, New Orleans,70116, LA
"$309,000 ","3bd2ba1,849 sqft",5910 Music St, New Orleans,70122, LA
"$399,447 ","3bd2ba1,866 sqft",6643 Fleur De Lis Dr, New Orleans,70124, LA
"$459,000 ",2bd2ba994 sqft,835 Esplanade Ave, New Orleans,70116, LA
"$500,000 ","8,160 sqft",1360 Magazine St, New Orleans,70130, LA
"$749,000 ","5bd4ba3,128 sqft",5877 Louisville St, New Orleans,70124, LA
"$799,000 ","4bd5ba3,013 sqft",4140 Davey St, New Orleans,70122, LA
"$790,000 ","4bd3ba2,768 sqft",1931 N Rampart St, New Orleans,70116, LA
"$715,000 ","4bd5ba3,335 sqft",7454 Garfield St, New Orleans,70118, LA
"$165,000 ","3bd2ba1,500 sqft",4866 Redwood St, New Orleans,70127, LA
"$550,000 ","4bd3ba3,000 sqft",4000 Danneel St, New Orleans,70115, LA
"$210,000 ","4bd2ba1,700 sqft",2816 Republic St, New Orleans,70119, LA
"$1,100,000 ","3bd3ba2,806 sqft",1135 Cadiz St, New Orleans,70115, LA
"$399,000 ","2bd1ba1,371 sqft",919 Spain St, New Orleans,70117, LA
"$152,000 ","3bd1ba1,225 sqft",1339 Saint Maurice Ave, New Orleans,70117, LA
"$290,000 ","3bd2ba1,350 sqft",4431 Trudy Ave, Jefferson,70121, LA
"$1,199,000 ","4bd3ba3,250 sqft",6929 Vicksburg St, New Orleans,70124, LA
"$95,000 ","17,765 sqft (on 0.41 acres)",119 Pine Valley Dr, New Orleans,70131, LA
"$1,379,000 ","3bd4ba2,894 sqft",927 Saint Philip St, New Orleans,70116, LA
"$448,900 ","3bd2ba1,433 sqft",8826 Plum St, New Orleans,70118, LA
"$345,000 ","3bd2ba1,720 sqft",8519 Pritchard Pl, New Orleans,70118, LA
"$420,000 ","2bd2ba1,339 sqft",4418 Saint Ann St, New Orleans,70119, LA
"$494,000 ","4bd3ba3,034 sqft",909-11 Louisa St, New Orleans,70117, LA
"$140,000 ","3bd3ba1,900 sqft",3033 Clouet St, New Orleans,70126, LA
"$250,000 ","3bd2ba1,684 sqft",7840 W Laverne St, New Orleans,70126, LA
"$385,500 ","6bd4ba1,782 sqft",1233-35 Saint Roch Ave, New Orleans,70117, LA
"$1,695,000 ","6bd7ba4,426 sqft (on 0.26 acres)",1236 Moss St, New Orleans,70119, LA
"$139,000 ",,2216 Foucher St, New Orleans,70115, LA
"$99,900 ",,2221 Amelia St, New Orleans,70115, LA
"$459,000 ","2bd2ba1,066 sqft",1122 Burdette St, New Orleans,70118, LA
"$310,000 ","4bd2ba2,467 sqft",3748 Silver Maple Ct, New Orleans,70131, LA
"$137,000 ","3bd2ba1,257 sqft",7833 Burke Rd, New Orleans,70127, LA
"$510,000 ","4bd3ba2,465 sqft",708 Rural St, River Ridge,70123, LA
"$68,000 ",,4434 San Remo St, New Orleans,70129, LA
"$450,000 ","4bd2ba2,288 sqft",420 S Lopez St, New Orleans,70119, LA
"$274,900 ","1bd2ba1,043 sqft",158 S Roadway St, New Orleans,70124, LA
"$155,000 ","3bd2ba1,265 sqft",8936 Curran Rd, New Orleans,70127, LA
"$650,000 ","5bd4ba4,099 sqft",4840 Banks St, New Orleans,70119, LA
"$745,000 ","5bd6ba7,154 sqft",2 Lakewood Estates Dr, New Orleans,70131, LA
"$688,000 ","3bd2ba1,610 sqft",2430 Dauphine St, New Orleans,70117, LA
"$659,750 ","4bd3ba2,300 sqft",9 Magnolia Pl, New Orleans,70121, LA
"$1,125,000 ","3bd4ba1,542 sqft",1225 Bourbon St, New Orleans,70116, LA
"$237,500 ","10,733 sqft",136 Diane Ave, River Ridge,70123, LA
"$262,500 ",2bd2ba922 sqft,2129 Saint Ann St, New Orleans,70116, LA
"$125,000 ",2bd1ba876 sqft,4300 Pauger St, New Orleans,70122, LA
"$1,649,000 ","6bd6ba4,140 sqft",6160 Argonne Blvd, New Orleans,70124, LA
"$315,900 ","3bd2ba1,176 sqft",1236 Alvar St, New Orleans,70117, LA
"$460,000 ","7bd4ba2,854 sqft",9229-27 Nelson St, New Orleans,70118, LA
"$485,000 ","6bd4ba3,174 sqft",514 S Scott St, New Orleans,70119, LA
"$159,000 ","3bd2ba1,475 sqft",6242 Berkley Dr, New Orleans,70131, LA
"$265,000 ","3bd1ba1,100 sqft",2401 Independence St, New Orleans,70117, LA
"$850,000 ","4bd6ba2,887 sqft",300 Webster St, New Orleans,70118, LA
"$179,000 ","5bd3ba1,900 sqft",5200 E Nemours St, New Orleans,70129, LA
"$249,000 ","6bd4ba2,025 sqft",1614 Port St, New Orleans,70117, LA
"$65,000 ",,1278 Foy St, New Orleans,70122, LA
"$565,000 ","2bd4ba1,600 sqft",5122 Perrier St, New Orleans,70115, LA
"$399,000 ",1bd2ba952 sqft,507 Spain St, New Orleans,70117, LA
"$279,000 ","2bd1ba1,032 sqft",2733 Saint Peter St, New Orleans,70119, LA
"$275,000 ","4bd1ba1,400 sqft",8315 Jeannette St, New Orleans,70118, LA
"$525,000 ","3bd3ba2,162 sqft",6201 Fontainebleau Dr, New Orleans,70125, LA
"$579,800 ","4bd3ba2,184 sqft",4712 Cross St, New Orleans,70121, LA
"$349,000 ","2bd3ba1,724 sqft",6574 Center St, New Orleans,70124, LA
"$199,000 ","3bd1ba1,066 sqft",1709 Treasure St, New Orleans,70119, LA
"$540,100 ","4bd3ba1,964 sqft",908 Saint Peter St, New Orleans,70116, LA
"$169,000 ",,1425 Patterson St, New Orleans,70114, LA
"$338,000 ",,1429 Patterson St, New Orleans,70114, LA
"$169,000 ",,1433 Patterson St, New Orleans,70114, LA
"$299,000 ","4bd2ba1,760 sqft",2154 Sere St, New Orleans,70122, LA
"$169,000 ",,1439 Patterson St, New Orleans,70114, LA
"$270,000 ","3bd3ba1,582 sqft",3026 Piety St, New Orleans,70126, LA
"$325,000 ","3bd2ba1,815 sqft",1827 Clouet St, New Orleans,70117, LA
"$235,000 ","3bd1ba1,642 sqft",186 Schemkel Dr, New Orleans,70129, LA
"$1,195,000 ","8bd8ba3,214 sqft",4831 Coliseum St, New Orleans,70115, LA
"$179,000 ",2bd2ba800 sqft,1705 Pauline St, New Orleans,70117, LA
"$525,000 ","5bd3ba2,265 sqft",858 Mouton St, New Orleans,70124, LA
"$339,000 ","3bd2ba1,603 sqft",6 Melodia Ct, New Orleans,70125, LA
"$330,000 ","3bd2ba1,615 sqft",4108 Prentiss Ave, New Orleans,70126, LA
"$89,900 ",,39 Arbor Ln, New Orleans,70131, LA
"$325,000 ","6bd3ba2,636 sqft",1340 Alvar St, New Orleans,70117, LA
"$155,000 ","4bd2ba1,408 sqft",2211-13 Desire St, New Orleans,70117, LA
"$375,000 ","6bd4ba2,137 sqft",2095 Law St, New Orleans,70119, LA
"$20,000 ",,2118 Charbonnet St, New Orleans,70117, LA
"$365,000 ","4bd3ba2,760 sqft",21 Kings Canyon Dr, New Orleans,70131, LA
"$299,000 ","3bd2ba1,388 sqft",430 Homer St, New Orleans,70114, LA
"$767,000 ","4bd5ba4,495 sqft (on 0.43 acres)",41 English Turn Dr, New Orleans,70131, LA
"$569,000 ","3bd2ba1,637 sqft",4321 Lasalle St, New Orleans,70115, LA
"$359,000 ","3bd2ba1,762 sqft",604 Moss Ln, River Ridge,70123, LA
"$555,000 ","3bd3ba2,122 sqft",2229 Peniston St, New Orleans,70115, LA
"$299,900 ","3bd2ba1,300 sqft",1311 Frenchmen St, New Orleans,70116, LA
"$75,000 ",,5730 Eastover Dr, New Orleans,70128, LA
"$525,000 ","1bd1ba1,063 sqft",835 Julia St, New orleans,70113, LA
"$274,900 ","3bd3ba1,190 sqft",327 N Miro St, New Orleans,70119, LA
"$205,000 ",4bd2ba950 sqft,6006 Vermillion Blvd, New Orleans,70122, LA
"$375,000 ",2bd2ba956 sqft,2801 Saint Charles Ave, New Orleans,70115, LA
"$255,000 ",1bd1ba630 sqft,1201 Canal St, New Orleans,70112, LA
"$495,000 ",2bd2ba968 sqft,1529 Polymnia St, New Orleans,70130, LA
"$645,000 ","2bd2ba1,239 sqft",1529 Polymnia St, New Orleans,70130, LA
"$389,900 ",2bd2ba789 sqft,1529 Polymnia St, New Orleans,70130, LA
"$399,900 ",2bd2ba799 sqft,1529 Polymnia St, New Orleans,70130, LA
"$339,000 ","3bd2ba1,466 sqft",2623 Monroe St, New Orleans,70118, LA
"$279,000 ","4bd2ba1,503 sqft",2015 Allen St, New Orleans,70116, LA
"$250,000 ","3bd1ba1,034 sqft",9025 Hickory St, New Orleans,70118, LA
"$1,195,000 ","5bd5ba3,100 sqft",1031 Chartres St, New Orleans,70116, LA
"$449,000 ","4bd3ba3,027 sqft",4734 Franklin Ave, New Orleans,70122, LA
"$1,249,500 ","Studio2ba4,408 sqft",840 Tchoupitoulas St, New Orleans,70130, LA
"$224,000 ",1bd1ba700 sqft,3201 Saint Charles Ave, New Orleans,70115, LA
"$2,950,000 ","5bd7ba5,065 sqft",1021 Chartres St, New Orleans,70116, LA
"$647,500 ","4bd4ba2,573 sqft",15 Magnolia Pl, New Orleans,70121, LA
"$2,100,000 ","7bd6ba6,366 sqft",1458 Nashville Ave, New Orleans,70115, LA
"$250,000 ","6bd4ba2,500 sqft",2042 Pace Blvd, New Orleans,70114, LA
"$489,000 ","1bd1ba1,121 sqft",1310 Chartres St, New Orleans,70116, LA
"$190,000 ","4bd2ba1,475 sqft",4625 America St, New Orleans,70126, LA
"$490,000 ","6bd3ba2,954 sqft",953 Taft Pl, New Orleans,70119, LA
"$39,999 ",,4808 Maid Marion Dr, New Orleans,70128, LA
"$55,000 ",,40733 Lake Forest Blvd, New Orleans,70126, LA
"$55,000 ",,40732 Lake Forest Blvd, New Orleans,70126, LA
"$55,000 ",,40731 Lake Forest Blvd, New Orleans,70126, LA
"$140,000 ",,5173 Cameron Blvd, New Orleans,70122, LA
"$849,000 ","5bd4ba3,287 sqft",600 Walker St, New Orleans,70124, LA
"$675,000 ","7bd5ba3,600 sqft",4836 Banks St, New Orleans,70119, LA
"$349,900 ","3bd3ba2,523 sqft",7231 Lake Barrington Dr, New Orleans,70128, LA
"$899,000 ","3bd4ba2,840 sqft",1020 Aline St, New Orleans,70115, LA
"$398,000 ","3bd2ba1,325 sqft",6878 Orleans Ave, New Orleans,70124, LA
"$865,000 ","2bd3ba1,278 sqft",5537 Canal Blvd, New Orleans,70124, LA
"$449,000 ","3bd3ba1,500 sqft",5810 Catina St, New Orleans,70124, LA
"$285,000 ","4bd2ba1,638 sqft",5151 Western St, New Orleans,70122, LA
"$299,000 ","3bd3ba1,674 sqft",4220 Erato St, New Orleans,70125, LA
"$399,000 ","1bd2ba1,000 sqft",1228 Bourbon St, New Orleans,70116, LA
"$435,000 ","3bd4ba1,766 sqft",9006 Green St, New Orleans,70118, LA
"$799,900 ","4bd3ba3,477 sqft",427 14th St, New Orleans,70124, LA
"$78,000 ",,2004 Spain St, New Orleans,70117, LA
"$16,080 ",,8515002 Highway 966, New Orleans,70131, LA
"$645,000 ","4bd3ba1,900 sqft",724 Desire St, New Orleans,70117, LA
"$269,000 ","11,536 sqft (on 0.27 acres)",5201 Pratt Dr, New Orleans,70122, LA
"$159,900 ","2,226 sqft",1607 Monroe St, New Orleans,70118, LA
"$439,000 ","4bd4ba2,723 sqft",2855 Danneel St, New Orleans,70115, LA
"$149,000 ","2bd1ba1,126 sqft",3337 Montegut St, New Orleans,70126, LA
"$379,900 ","4bd2ba1,914 sqft",3953-55 Annunciation St, New Orleans,70115, LA
"$27,000 ",,13925 Explorers Ave, New Orleans,70129, LA
"$219,900 ",1bd1ba275 sqft,734 Royal St, New Orleans,70116, LA
"$1,200,000 ","2bd4ba1,859 sqft",1001 Julia St, New Orleans,70113, LA
"$399,000 ","2bd2ba1,147 sqft",2715 Chippewa St, New Orleans,70130, LA
"$424,900 ","11bd12ba4,800 sqft",6847 Mayo Blvd, New Orleans,70126, LA
"$610,000 ","3bd3ba2,266 sqft",6543 Bellaire Dr, New Orleans,70124, LA
"$315,000 ","4bd2ba2,850 sqft",4008 S Inwood Ave, New Orleans,70131, LA
"$66,000 ","Studio2,056 sqft",9210 Olive St, New Orleans,70118, LA
"$1,289,000 ","5bd5ba3,178 sqft",1001 Ursulines Ave, New Orleans,70116, LA
"$82,500 ",,2514 General Taylor St, New Orleans,70115, LA
"$82,500 ",,2516 General Taylor St, New Orleans,70115, LA
"$369,000 ","4bd2ba1,705 sqft",925 Lesseps St, New Orleans,70117, LA
"$859,000 ","2bd2ba1,540 sqft",824 Pleasant St, New Orleans,70115, LA
"$324,900 ",,8507 Palmetto St, New Orleans,70118, LA
"$324,900 ","3bd3ba1,552 sqft",8501 Palmetto St, New Orleans,70118, LA
"$157,000 ","3bd2ba1,015 sqft",1833 N Rocheblave St, New Orleans,70119, LA
"$255,000 ","6bd4ba2,900 sqft",9030 Bunker Hill Rd, New Orleans,70127, LA
"$444,000 ","3bd3ba1,843 sqft",1023 Nunez St, New Orleans,70114, LA
"$499,900 ",2bd1ba860 sqft,940 Orleans St, New Orleans,70116, LA
"$230,000 ","4bd2ba1,296 sqft",4112 S Derbigny St, New Orleans,70125, LA
"$399,900 ","3bd3ba2,388 sqft",9111 Hermitage Pl, River Ridge,70123, LA
"$525,000 ","2bd2ba1,050 sqft",519 Iberville St, New Orleans,70130, LA
"$175,000 ","6bd6ba2,835 sqft",2524 Benton St, New Orleans,70117, LA
"$30,000 ",,7501 Beau St, New Orleans,70126, LA
"$245,000 ","3bd3ba1,500 sqft",8225 Edinburgh St, New Orleans,70118, LA
"$499,900 ","3bd2ba1,943 sqft",101 Tullulah Ave, River Ridge,70123, LA
"$175,000 ","2bd1ba1,104 sqft",1927 Treasure St, New Orleans,70122, LA
"$30,000 ",,1829 Feliciana St, New Orleans,70117, LA
"$140,000 ","3bd1ba1,332 sqft",1776 Shirley Dr, New Orleans,70114, LA
"$29,900 ",,2142 Louisa St, New Orleans,70117, LA
"$550,000 ","5bd2ba1,753 sqft",336-338 Hillary St, New Orleans,70118, LA
"$1,295,000 ","3bd3ba2,880 sqft",419 Fairway Dr, New Orleans,70124, LA
"$915,000 ","3bd3ba2,450 sqft",800 Valmont St, New Orleans,70115, LA
"$174,000 ",,1335 Seville Dr, New Orleans,70122, LA
"$199,000 ","2bd2ba1,000 sqft",3315 N Robertson St, New Orleans,70117, LA
"$369,900 ","3bd3ba1,803 sqft",3027 Audubon St, New Orleans,70125, LA
"$550,000 ","5bd3ba3,677 sqft (on 0.36 acres)",12 Shoal Creek Dr, New Orleans,70131, LA
"$510,000 ","4bd3ba1,928 sqft",6646 Bellaire Dr, New Orleans,70124, LA
"$698,500 ","5bd3ba2,605 sqft",1939 General Taylor St, New Orleans,70115, LA
"$415,000 ","2bd2ba1,319 sqft",3329 Vincennes Pl, New Orleans,70125, LA
"$625,000 ","2bd2ba1,690 sqft",6202 S Rocheblave St, New Orleans,70125, LA
"$399,900 ","3bd3ba2,400 sqft",2019 Stephen Girard St, New Orleans,70122, LA
"$370,000 ","3bd4ba2,226 sqft (on 0.28 acres)",4630 Murano Rd, New Orleans,70129, LA
"$58,000 ",,2437 Pauger St, New Orleans,70116, LA
"$12,000 ",,Lots 19 20 21 Beauregard Ave, New Orleans,70127, LA
"$8,000 ",,Lots 17 & 18 Beauregard Ave, New Orleans,70127, LA
"$799,000 ","3bd2ba2,000 sqft",920 Poeyfarre St, New Orleans,70130, LA
"$315,000 ",,Colonial Club Dr, New Orleans,70123, LA
"$535,000 ","6bd4ba2,200 sqft",401 10th St, New Orleans,70124, LA
"$120,000 ",,9 Monplaiser Pl, New Orleans,70114, LA
"$310,000 ",2bd2ba987 sqft,4716 Annunciation St, New Orleans,70115, LA
"$99,000 ",,323 N Miro St, New Orleans,70119, LA
"$230,000 ","2bd2ba1,620 sqft",562 Central Ave, New Orleans,70121, LA
"$525,000 ","2bd2ba2,319 sqft",626 Bouny St, New Orleans,70114, LA
"$275,000 ","3bd3ba1,641 sqft (on 1 acre)",5401 N Claiborne Ave, New Orleans,70117, LA
"$332,000 ","3bd3ba1,444 sqft",1205 Claiborne Dr, Jefferson,70121, LA
"$565,000 ","5bd4ba3,096 sqft (on 0.34 acres)",10313 Jefferson Hwy, River Ridge,70123, LA
"$599,000 ","3bd2ba1,860 sqft",3805 Constance St, New Orleans,70115, LA
"$2,595,000 ","6bd7ba7,577 sqft (on 0.39 acres)",3643 Camp St, New Orleans,70115, LA
"$324,500 ","8bd8ba4,000 sqft",7856 S Coronet Ct, New Orleans,70126, LA
"$225,000 ","6bd4ba3,000 sqft",3947 Louisiana Avenue Pkwy, New Orleans,70125, LA
"$20,500 ",,2318 S Prieur St, New Orleans,70125, LA
"$199,900 ","5bd3ba2,412 sqft",14271 Saigon Dr, New Orleans,70129, LA
"$455,000 ","3bd2ba2,200 sqft",205 Wagner Dr, River Ridge,70123, LA
"$249,900 ","3bd2ba1,660 sqft",730 Aurora Oaks Dr, New Orleans,70131, LA
"$284,900 ","3bd2ba2,557 sqft",10940 Harrow Rd, New Orleans,70127, LA
"$1,895,000 ","4bd3ba3,948 sqft",422 Natchez St, New Orleans,70130, LA
"$439,000 ","2bd2ba1,223 sqft",711 Franklin Ave, New Orleans,70117, LA
"$1,109,000 ","4bd4ba2,900 sqft",3515 Laurel St, New Orleans,70115, LA
"$125,000 ","3bd3ba1,550 sqft",5286 Tullis Dr, New Orleans,70131, LA
"$135,000 ","26,817 sqft (on 0.62 acres)",2 Eagle Point Ln, New Orleans,70131, LA
"$540,000 ","4bd3ba2,830 sqft",446 Crystal St, New Orleans,70124, LA
"$180,000 ","3bd2ba1,402 sqft",2140 Farragut St, New Orleans,70114, LA
"$889,000 ","4bd4ba2,460 sqft",2610 Dauphine St, New Orleans,70117, LA
"$440,000 ","5bd4ba2,314 sqft",3329 Taylor St, New Orleans,70131, LA
"$15,000 ",,2815 Josephine St, New Orleans,70113, LA
"$229,000 ","3bd2ba1,747 sqft",4851 Lurline St, New Orleans,70127, LA
"$2,295,000 ","6bd6ba6,454 sqft",548 Walnut St, New Orleans,70118, LA
"$199,500 ","1,800 sqft",8922 Willow St, New Orleans,70118, LA
"$199,500 ",,2724 Thalia St, New Orleans,70113, LA
"$199,500 ",,2604 Thalia St, New Orleans,70113, LA
"$210,000 ","4bd2ba1,500 sqft",5805 Saint Claude Ave, New Orleans,70117, LA
"$199,500 ","2,323 sqft",2600 Thalia St, New Orleans,70113, LA
"$750,000 ","5bd4ba3,927 sqft (on 0.38 acres)",283 Citrus Rd, River Ridge,70123, LA
"$230,000 ","3bd2ba1,336 sqft",50 Martin Dr, New Orleans,70126, LA
"$364,900 ","3bd2ba1,530 sqft",1131 N Roman St, New Orleans,70116, LA
"$175,000 ","3bd2ba1,798 sqft",1300 Flanders St, New Orleans,70114, LA
"$585,000 ","3bd3ba1,946 sqft (on 0.38 acres)",9230 2nd St, River Ridge,70123, LA
"$799,000 ","7bd4ba3,832 sqft",5829 Clara St, New Orleans,70115, LA
"$505,000 ","3bd2ba1,320 sqft",3407 Esplanade Ave, New Orleans,70119, LA
"NEW - 11 HRS AGO$1,400,00012bd6ba13,000 sqft31 Sumpter St, Brooklyn, NY 11233LISTED 11 HRS AGOListing by: Oxford Property Group",0,0,NA,NA,NA
"$699,999 ",3bd3ba,185-06 Nashville Blvd, Springfield Gardens,11413, NY
"$879,000 ",4bd3ba,85-31 112th Street, Jamaica,11418, NY
"$810,000 ","6bd4ba1,602 sqft",110-11 160th Street, Jamaica,11433, NY
"$759,000 ",4bd3ba,102-23 217th Place, Queens Village,11429, NY
"$848,000 ","4bd3ba1,400 sqft",97-03 31st Avenue, East Elmhurst,11369, NY
